Data;Wojewodztwo;Liczba ozdrowieńców
08.11.2020;Zachodniopomorskie;193
09.11.2020;Dolnośląskie;2482
09.11.2020;Kujawsko-Pomorskie;658
09.11.2020;Lubelskie;1103
09.11.2020;Lubuskie;276
09.11.2020;Łódzkie;523
09.11.2020;Małopolskie;785
09.11.2020;Mazowieckie;1827
09.11.2020;Opolskie;152
09.11.2020;Podkarpackie;861
09.11.2020;Podlaskie;130
09.11.2020;Pomorskie;81
09.11.2020;Śląskie;1169
09.11.2020;Świętokrzyskie;239
09.11.2020;Warmińsko-Mazurskie;200
09.11.2020;Wielkopolskie;627
09.11.2020;Zachodniopomorskie;177
10.11.2020;Dolnośląskie;567
10.11.2020;Kujawsko-Pomorskie;257
10.11.2020;Lubelskie;1075
10.11.2020;Lubuskie;309
10.11.2020;Łódzkie;305
10.11.2020;Małopolskie;1021
10.11.2020;Mazowieckie;2396
10.11.2020;Opolskie;514
10.11.2020;Podkarpackie;792
10.11.2020;Podlaskie;388
10.11.2020;Pomorskie;758
10.11.2020;Śląskie;1359
10.11.2020;Świętokrzyskie;860
10.11.2020;Warmińsko-Mazurskie;425
10.11.2020;Wielkopolskie;539
10.11.2020;Zachodniopomorskie;649
11.11.2020;Dolnośląskie;631
11.11.2020;Kujawsko-Pomorskie;1581
11.11.2020;Lubelskie;1083
11.11.2020;Lubuskie;373
11.11.2020;Łódzkie;559
11.11.2020;Mazowieckie;2197
11.11.2020;Opolskie;381
11.11.2020;Podkarpackie;899
11.11.2020;Podlaskie;465
11.11.2020;Pomorskie;538
11.11.2020;Śląskie;1302
11.11.2020;Świętokrzyskie;233
11.11.2020;Warmińsko-Mazurskie;304
11.11.2020;Wielkopolskie;397
11.11.2020;Zachodniopomorskie;531
12.11.2020;Dolnośląskie;2829
12.11.2020;Kujawsko-Pomorskie;539
12.11.2020;Lubelskie;720
12.11.2020;Lubuskie;215
12.11.2020;Łódzkie;902
12.11.2020;Małopolskie;835
12.11.2020;Mazowieckie;2450
12.11.2020;Opolskie;198
12.11.2020;Podkarpackie;797
12.11.2020;Podlaskie;271
12.11.2020;Pomorskie;489
12.11.2020;Śląskie;1455
12.11.2020;Świętokrzyskie;228
12.11.2020;Warmińsko-Mazurskie;330
12.11.2020;Wielkopolskie;864
12.11.2020;Zachodniopomorskie;109
13.11.2020;Dolnośląskie;1137
13.11.2020;Kujawsko-Pomorskie;926
13.11.2020;Lubelskie;1112
13.11.2020;Lubuskie;604
13.11.2020;Łódzkie;786
13.11.2020;Małopolskie;1664
13.11.2020;Mazowieckie;2409
13.11.2020;Opolskie;347
13.11.2020;Podkarpackie;678
13.11.2020;Podlaskie;446
13.11.2020;Pomorskie;1021
13.11.2020;Śląskie;1298
13.11.2020;Świętokrzyskie;259
13.11.2020;Warmińsko-Mazurskie;342
13.11.2020;Wielkopolskie;854
13.11.2020;Zachodniopomorskie;752
14.11.2020;Dolnośląskie;669
14.11.2020;Kujawsko-Pomorskie;0
14.11.2020;Lubelskie;1599
14.11.2020;Lubuskie;332
14.11.2020;Łódzkie;594
14.11.2020;Małopolskie;620
14.11.2020;Mazowieckie;2627
14.11.2020;Opolskie;520
14.11.2020;Podkarpackie;675
14.11.2020;Podlaskie;508
14.11.2020;Pomorskie;999
14.11.2020;Śląskie;1695
14.11.2020;Świętokrzyskie;236
14.11.2020;Warmińsko-Mazurskie;366
14.11.2020;Wielkopolskie;376
14.11.2020;Zachodniopomorskie;752
15.11.2020;Dolnośląskie;370
15.11.2020;Kujawsko-Pomorskie;392
15.11.2020;Lubelskie;828
15.11.2020;Lubuskie;300
15.11.2020;Łódzkie;661
15.11.2020;Małopolskie;1014
15.11.2020;Mazowieckie;1797
15.11.2020;Opolskie;220
15.11.2020;Podkarpackie;969
15.11.2020;Podlaskie;473
15.11.2020;Pomorskie;1082
15.11.2020;Śląskie;1596
15.11.2020;Świętokrzyskie;264
15.11.2020;Warmińsko-Mazurskie;489
15.11.2020;Wielkopolskie;452
15.11.2020;Zachodniopomorskie;332
16.11.2020;Dolnośląskie;2725
16.11.2020;Kujawsko-Pomorskie;227
16.11.2020;Lubelskie;1056
16.11.2020;Lubuskie;516
16.11.2020;Łódzkie;571
16.11.2020;Małopolskie;5603
16.11.2020;Mazowieckie;2448
16.11.2020;Opolskie;462
16.11.2020;Podkarpackie;1034
16.11.2020;Podlaskie;571
16.11.2020;Pomorskie;452
16.11.2020;Śląskie;1615
16.11.2020;Świętokrzyskie;727
16.11.2020;Warmińsko-Mazurskie;289
16.11.2020;Wielkopolskie;202
16.11.2020;Zachodniopomorskie;222
17.11.2020;Dolnośląskie;1929
17.11.2020;Kujawsko-Pomorskie;614
17.11.2020;Lubelskie;1095
17.11.2020;Lubuskie;536
17.11.2020;Łódzkie;1076
17.11.2020;Małopolskie;3457
17.11.2020;Mazowieckie;2768
17.11.2020;Opolskie;526
17.11.2020;Podkarpackie;858
17.11.2020;Podlaskie;310
17.11.2020;Pomorskie;1009
17.11.2020;Śląskie;1896
17.11.2020;Świętokrzyskie;597
17.11.2020;Warmińsko-Mazurskie;389
17.11.2020;Wielkopolskie;791
17.11.2020;Zachodniopomorskie;750
18.11.2020;Dolnośląskie;733
18.11.2020;Kujawsko-Pomorskie;1333
18.11.2020;Lubelskie;972
18.11.2020;Lubuskie;470
18.11.2020;Łódzkie;1812
18.11.2020;Małopolskie;1287
18.11.2020;Mazowieckie;2347
18.11.2020;Opolskie;760
18.11.2020;Podkarpackie;1253
18.11.2020;Podlaskie;400
18.11.2020;Pomorskie;1739
18.11.2020;Śląskie;2342
18.11.2020;Świętokrzyskie;1410
18.11.2020;Warmińsko-Mazurskie;652
18.11.2020;Wielkopolskie;259
18.11.2020;Zachodniopomorskie;1234
